,size,height,avg_insert,avg_find,time
273,27400.0,35.0,19.22660583941606,19.22660583941606,0.36847949028015137
274,27500.0,38.0,19.06741818181818,19.06741818181818,0.36957693099975586
275,27600.0,33.0,18.19373188405797,18.19373188405797,0.3729665279388428
276,27700.0,40.0,19.587472924187725,19.587472924187725,0.38640499114990234
277,27800.0,34.0,17.955503597122302,17.955503597122302,0.2798738479614258
278,27900.0,33.0,18.05,18.05,0.36411213874816895
279,28000.0,40.0,21.7595,21.7595,0.40126895904541016
280,28100.0,34.0,18.459537366548044,18.459537366548044,0.3628396987915039
281,28200.0,34.0,17.500177304964538,17.500177304964538,0.35208940505981445
282,28300.0,33.0,17.898127208480567,17.898127208480567,0.5595786571502686
283,28400.0,33.0,18.059859154929576,18.059859154929576,0.48309755325317383
284,28500.0,34.0,17.865333333333332,17.865333333333332,0.42949914932250977
285,28600.0,38.0,19.292517482517482,19.292517482517482,0.3976101875305176
286,28700.0,36.0,19.098536585365853,19.098536585365853,0.3968391418457031
287,28800.0,37.0,19.09861111111111,19.09861111111111,0.5194971561431885
288,28900.0,33.0,18.083598615916955,18.083598615916955,0.3299381732940674
289,29000.0,34.0,18.163793103448278,18.163793103448278,0.3932454586029053
290,29100.0,40.0,20.86295532646048,20.86295532646048,0.5330920219421387
291,29200.0,33.0,18.152465753424657,18.152465753424657,0.3201017379760742
292,29300.0,35.0,18.81249146757679,18.81249146757679,0.41472840309143066
293,29400.0,35.0,19.260816326530612,19.260816326530612,0.4189310073852539
294,29500.0,37.0,20.177593220338984,20.177593220338984,0.4205899238586426
295,29600.0,36.0,18.63364864864865,18.63364864864865,0.3957984447479248
296,29700.0,36.0,18.46760942760943,18.46760942760943,0.3916666507720947
297,29800.0,34.0,18.482181208053692,18.482181208053692,0.4057133197784424
298,29900.0,36.0,19.791973244147158,19.791973244147158,0.4273262023925781
299,30000.0,36.0,18.477566666666668,18.477566666666668,0.39861249923706055
300,30100.0,37.0,18.22514950166113,18.22514950166113,0.39148378372192383
301,30200.0,35.0,18.48728476821192,18.48728476821192,0.48612022399902344
302,30300.0,34.0,18.62009900990099,18.62009900990099,0.32364726066589355
303,30400.0,36.0,18.786052631578947,18.786052631578947,0.4055216312408447
304,30500.0,35.0,18.43527868852459,18.43527868852459,0.4880356788635254
305,30600.0,35.0,18.72732026143791,18.72732026143791,0.3338356018066406
306,30700.0,32.0,18.27527687296417,18.27527687296417,0.39679455757141113
307,30800.0,38.0,18.986233766233767,18.986233766233767,0.49717187881469727
308,30900.0,38.0,20.227961165048544,20.227961165048544,0.34650611877441406
309,31000.0,34.0,18.322612903225806,18.322612903225806,0.5016982555389404
310,31100.0,36.0,19.169710610932476,19.169710610932476,0.3386220932006836
311,31200.0,37.0,18.714647435897437,18.714647435897437,0.40493130683898926
312,31300.0,36.0,18.53485623003195,18.53485623003195,0.5184023380279541
313,31400.0,35.0,18.510031847133757,18.510031847133757,0.33547019958496094
314,31500.0,44.0,21.156825396825397,21.156825396825397,0.5390570163726807
315,31600.0,34.0,17.828227848101267,17.828227848101267,0.3415188789367676
316,31700.0,36.0,18.569716088328075,18.569716088328075,0.4050004482269287
317,31800.0,36.0,19.23889937106918,19.23889937106918,0.5149996280670166
318,31900.0,35.0,18.87727272727273,18.87727272727273,0.33300137519836426
319,32000.0,37.0,18.40975,18.40975,0.40999555587768555
320,32100.0,37.0,19.171806853582556,19.171806853582556,0.5179998874664307
321,32200.0,35.0,18.81366459627329,18.81366459627329,0.4439995288848877
322,32300.0,36.0,18.622414860681115,18.622414860681115,0.42800045013427734
323,32400.0,41.0,18.94972222222222,18.94972222222222,0.5110001564025879
324,32500.0,32.0,17.865661538461538,17.865661538461538,0.43199944496154785
325,32600.0,41.0,18.251656441717792,18.251656441717792,0.3199954032897949
326,32700.0,36.0,18.751743119266056,18.751743119266056,0.506000280380249
327,32800.0,37.0,19.70579268292683,19.70579268292683,0.4479994773864746
328,32900.0,40.0,19.36665653495441,19.36665653495441,0.3670003414154053
329,33000.0,37.0,19.31460606060606,19.31460606060606,0.5239992141723633
330,33100.0,36.0,18.540060422960725,18.540060422960725,0.440000057220459
331,33200.0,35.0,18.25969879518072,18.25969879518072,0.4570012092590332
332,33300.0,38.0,19.55873873873874,19.55873873873874,0.37600016593933105
333,33400.0,36.0,18.67751497005988,18.67751497005988,0.5199997425079346
334,33500.0,37.0,18.70041791044776,18.70041791044776,0.44100260734558105
335,33600.0,35.0,18.949285714285715,18.949285714285715,0.44099998474121094
336,33700.0,38.0,19.813026706231454,19.813026706231454,0.4720001220703125
337,33800.0,36.0,19.706745562130177,19.706745562130177,0.4549996852874756
338,33900.0,35.0,18.694454277286134,18.694454277286134,0.4350004196166992
339,34000.0,36.0,19.71685294117647,19.71685294117647,0.45800042152404785
340,34100.0,37.0,18.440703812316716,18.440703812316716,0.43900060653686523
341,34200.0,37.0,19.654590643274855,19.654590643274855,0.4609975814819336
342,34300.0,36.0,18.865131195335277,18.865131195335277,0.450000524520874
343,34400.0,35.0,19.06875,19.06875,0.45400142669677734
344,34500.0,33.0,18.327014492753623,18.327014492753623,0.44099926948547363
345,34600.0,36.0,18.691473988439306,18.691473988439306,0.3560001850128174
346,34700.0,38.0,18.756109510086457,18.756109510086457,0.5180010795593262
347,34800.0,35.0,18.643994252873565,18.643994252873565,0.44700002670288086
348,34900.0,39.0,19.834097421203438,19.834097421203438,0.4659998416900635
349,35000.0,42.0,19.77377142857143,19.77377142857143,0.49699926376342773
350,35100.0,36.0,19.291680911680913,19.291680911680913,0.46199917793273926
351,35200.0,35.0,18.431051136363635,18.431051136363635,0.45099639892578125
352,35300.0,35.0,18.94028328611898,18.94028328611898,0.4550001621246338
353,35400.0,34.0,18.47593220338983,18.47593220338983,0.45800042152404785
354,35500.0,38.0,19.14712676056338,19.14712676056338,0.4630000591278076
355,35600.0,37.0,19.340337078651686,19.340337078651686,0.46500182151794434
356,35700.0,34.0,18.52792717086835,18.52792717086835,0.45400118827819824
357,35800.0,33.0,18.54494413407821,18.54494413407821,0.4529988765716553
358,35900.0,38.0,19.636239554317548,19.636239554317548,0.46599888801574707
359,36000.0,37.0,19.076416666666667,19.076416666666667,0.46399998664855957
360,36100.0,35.0,18.916398891966757,18.916398891966757,0.5550003051757812
361,36200.0,35.0,18.722624309392266,18.722624309392266,0.4649996757507324
362,36300.0,34.0,18.876776859504133,18.876776859504133,0.47099971771240234
363,36400.0,37.0,19.267912087912087,19.267912087912087,0.4850008487701416
364,36500.0,34.0,18.57545205479452,18.57545205479452,0.4719996452331543
365,36600.0,38.0,19.42513661202186,19.42513661202186,0.4869997501373291
366,36700.0,36.0,19.442343324250682,19.442343324250682,0.49199748039245605
367,36800.0,35.0,19.752527173913045,19.752527173913045,0.4889998435974121
368,36900.0,38.0,18.418780487804877,18.418780487804877,0.4779982566833496
369,37000.0,36.0,19.449324324324323,19.449324324324323,0.6439981460571289
370,37100.0,39.0,19.678975741239892,19.678975741239892,0.4920029640197754
371,37200.0,36.0,18.91524193548387,18.91524193548387,0.4770028591156006
372,37300.0,35.0,18.7886327077748,18.7886327077748,0.470001220703125
373,37400.0,37.0,19.61374331550802,19.61374331550802,0.571000337600708
374,37500.0,37.0,19.332106666666668,19.332106666666668,0.49900031089782715
375,37600.0,40.0,21.40837765957447,21.40837765957447,0.534003734588623
376,37700.0,38.0,19.58100795755968,19.58100795755968,0.4980015754699707
377,37800.0,33.0,19.057010582010584,19.057010582010584,0.49799656867980957
378,37900.0,39.0,19.84720316622691,19.84720316622691,0.4980003833770752
379,38000.0,35.0,19.67371052631579,19.67371052631579,0.494002103805542
380,38100.0,37.0,18.786955380577428,18.786955380577428,0.47700071334838867
381,38200.0,35.0,19.28609947643979,19.28609947643979,0.4830000400543213
382,38300.0,38.0,18.726527415143604,18.726527415143604,0.562000036239624
383,38400.0,39.0,20.611223958333333,20.611223958333333,0.5220005512237549
384,38500.0,36.0,18.519272727272728,18.519272727272728,0.47500014305114746
385,38600.0,35.0,18.322072538860105,18.322072538860105,0.4720003604888916
386,38700.0,36.0,19.238372093023255,19.238372093023255,0.5720000267028809
387,38800.0,36.0,19.833659793814434,19.833659793814434,0.5270004272460938
388,38900.0,37.0,19.54133676092545,19.54133676092545,0.5019996166229248
389,39000.0,35.0,18.986,18.986,0.48799991607666016
390,39100.0,36.0,18.919360613810742,18.919360613810742,0.5800015926361084
391,39200.0,38.0,19.40658163265306,19.40658163265306,0.5089995861053467
392,39300.0,36.0,19.435954198473283,19.435954198473283,0.5110011100769043
393,39400.0,36.0,18.773883248730964,18.773883248730964,0.49700021743774414
394,39500.0,44.0,20.677240506329113,20.677240506329113,0.5310001373291016
395,39600.0,38.0,18.70909090909091,18.70909090909091,0.4909999370574951
396,39700.0,37.0,18.85294710327456,18.85294710327456,0.5749986171722412
397,39800.0,38.0,19.247562814070353,19.247562814070353,0.5099968910217285
398,39900.0,40.0,20.43390977443609,20.43390977443609,0.5200018882751465
399,40000.0,36.0,18.513925,18.513925,0.4889988899230957
400,40100.0,33.0,19.02413965087282,19.02413965087282,0.5769999027252197
401,40200.0,40.0,21.623855721393035,21.623855721393035,0.5529999732971191
402,40300.0,38.0,19.506277915632754,19.506277915632754,0.5219986438751221
