0.1, 52.43
0.1, 52.71
0.1, 52.40
0.1, 51.89
0.1, 51.73
0.5, 52.48
0.5, 52.31
0.5, 51.95
0.5, 52.16
0.5, 51.22
1, 51.36
1, 52.11
1, 53.30
1, 57.01
1, 54.80
5, 57.45
5, 53.14
5, 52.92
5, 52.93
5, 52.88
10, 54.77
10, 56.61
10, 56.45
10, 57.56
10, 57.13
