0.1, .32
0.1, .32
0.1, .32
0.1, .33
0.1, .32
0.5, 1.48
0.5, 1.49
0.5, 1.48
0.5, 1.48
0.5, 1.48
1, 2.91
1, 2.92
1, 2.93
1, 2.91
1, 2.92
5, 14.46
5, 14.56
5, 14.58
5, 14.43
5, 14.65
10, 28.89
10, 29.15
10, 29.98
10, 29.82
10, 29.77
