10000, .75
10000, .75
10000, .74
10000, .68
10000, .71
20000, 2.00
20000, 1.99
20000, 2.01
20000, 2.00
20000, 1.99
30000, 4.19
30000, 4.25
30000, 4.26
30000, 4.30
30000, 4.18
40000, 7.56
40000, 8.12
40000, 7.58
40000, 7.60
40000, 7.79
50000, 12.52
50000, 12.65
50000, 12.64
50000, 12.97
50000, 13.05
