0.1, 1.00
0.1, 1.03
0.1, 1.04
0.1, 1.04
0.1, 1.05
0.5, 2.79
0.5, 2.55
0.5, 2.48
0.5, 2.45
0.5, 2.40
1, 4.26
1, 4.07
1, 4.98
1, 4.95
1, 4.46
5, 16.39
5, 16.10
5, 15.10
5, 15.53
5, 16.00
10, 33.85
10, 30.76
10, 27.90
10, 30.54
10, 27.46
