10000, .12
10000, .12
10000, .12
10000, .12
10000, .12
20000, .48
20000, .48
20000, .48
20000, .48
20000, .49
30000, 1.12
30000, 1.10
30000, 1.13
30000, 1.19
30000, 1.09
40000, 2.00
40000, 2.24
40000, 2.33
40000, 2.34
40000, 2.22
50000, 3.16
50000, 3.28
50000, 3.44
50000, 3.37
50000, 3.56
