0.1, 3.27
0.1, 3.30
0.1, 3.26
0.1, 3.30
0.1, 3.27
0.5, 15.37
0.5, 15.31
0.5, 15.42
0.5, 15.58
0.5, 15.61
1, 30.99
1, 30.51
1, 30.50
1, 30.94
1, 30.60
5, 151.42
5, 150.14
5, 149.35
5, 151.06
5, 149.44
10, 299.36
10, 300.39
10, 302.89
10, 303.19
10, 304.64
