10000, .01
10000, .01
10000, .01
10000, .01
10000, .01
20000, .02
20000, .02
20000, .02
20000, .02
20000, .02
30000, .04
30000, .04
30000, .04
30000, .04
30000, .04
40000, .05
40000, .05
40000, .05
40000, .05
40000, .05
50000, .06
50000, .06
50000, .06
50000, .06
50000, .06
