10000 6.43
10000 6.40
10000 6.40
10000 6.38
10000 6.39
20000 25.80
20000 25.97
20000 25.60
20000 25.48
20000 25.62
30000 57.49
30000 57.46
30000 57.40
30000 57.30
30000 56.88
40000 101.80
40000 101.79
40000 101.66
40000 101.64
40000 101.64
50000 158.16
50000 159.24
50000 158.28
50000 158.52
50000 158.69
