0.1, .99
0.1, 1.00
0.1, .99
0.1, .99
0.1, .99
0.5, 1.01
0.5, 1.01
0.5, 1.01
0.5, 1.01
0.5, 1.01
1, 1.03
1, 1.04
1, 1.04
1, 1.04
1, 1.04
5, 1.23
5, 1.23
5, 1.24
5, 1.23
5, 1.23
10, 1.48
10, 1.54
10, 1.53
10, 1.53
10, 1.53
