0.1 5.28
0.1 5.28
0.1 5.34
0.1 5.09
0.1 5.26
0.5 6.08
0.5 6.07
0.5 5.85
0.5 5.96
0.5 5.93
1 6.76
1 6.79
1 6.52
1 6.86
1 7.00
5 7.81
5 8.09
5 8.67
5 7.59
5 8.38
10 9.30
10 9.34
10 9.48
10 9.18
10 9.20
