10000, .50
10000, .56
10000, .53
10000, .50
10000, .50
20000, 1.17
20000, 1.19
20000, 1.19
20000, 1.19
20000, 1.19
30000, 2.40
30000, 2.40
30000, 2.39
30000, 2.42
30000, 2.39
40000, 4.19
40000, 4.37
40000, 4.28
40000, 4.24
40000, 4.48
50000, 7.16
50000, 6.87
50000, 6.96
50000, 7.17
50000, 7.06
