0.1, 7.22
0.1, 7.58
0.1, 7.94
0.1, 8.69
0.1, 9.22
0.5, 35.64
0.5, 36.57
0.5, 36.60
0.5, 35.44
0.5, 38.58
1, 74.77
1, 72.32
1, 76.08
1, 72.46
1, 73.10
5, 363.37
5, 404.65
5, 367.76
5, 394.61
5, 373.59
10, 697.30
10, 598.60
10, 591.62
10, 585.20
10, 590.68
