0.1, 30.77
0.1, 32.13
0.1, 32.12
0.1, 31.91
0.1, 32.36
0.5, 32.11
0.5, 33.11
0.5, 32.26
0.5, 32.22
0.5, 34.35
1, 32.84
1, 33.42
1, 33.04
1, 33.30
1, 32.48
5, 33.29
5, 31.97
5, 33.86
5, 32.33
5, 30.80
10, 32.35
10, 32.00
10, 32.42
10, 32.24
10, 32.27
