10000 .24
10000 .24
10000 .25
10000 .26
10000 .27
20000 .28
20000 .27
20000 .27
20000 .27
20000 .28
30000 .29
30000 .30
30000 .29
30000 .27
30000 .27
40000 .29
40000 .30
40000 .31
40000 .29
40000 .30
50000 .32
50000 .34
50000 .37
50000 .34
50000 .35
