0.1, 1.93
0.1, 1.94
0.1, 1.96
0.1, 1.96
0.1, 1.94
0.5, 8.94
0.5, 9.01
0.5, 9.00
0.5, 8.99
0.5, 9.09
1, 17.60
1, 17.78
1, 17.60
1, 17.76
1, 17.63
5, 87.92
5, 87.36
5, 87.46
5, 87.70
5, 89.91
10, 169.84
10, 171.04
10, 171.03
10, 171.01
10, 171.82
