0.1, .57
0.1, .57
0.1, .57
0.1, .57
0.1, .57
0.5, 2.67
0.5, 2.66
0.5, 2.67
0.5, 2.67
0.5, 2.67
1, 5.30
1, 5.32
1, 5.31
1, 5.31
1, 5.30
5, 26.27
5, 26.26
5, 25.86
5, 25.71
5, 25.70
10, 51.31
10, 51.24
10, 51.25
10, 51.30
10, 51.31
