0.1 .70
0.1 .67
0.1 .66
0.1 .71
0.1 .68
0.5 1.61
0.5 1.70
0.5 1.62
0.5 1.64
0.5 1.49
1 2.45
1 2.17
1 2.18
1 2.45
1 2.34
5 7.30
5 7.18
5 7.17
5 7.24
5 7.24
10 13.52
10 13.18
10 12.90
10 13.37
10 14.09
