0.1 2.86
0.1 3.16
0.1 3.03
0.1 2.99
0.1 2.96
0.5 3.59
0.5 3.58
0.5 3.58
0.5 3.73
0.5 3.50
1 3.94
1 3.64
1 3.85
1 4.05
1 3.67
5 4.85
5 5.15
5 4.74
5 5.08
5 4.99
10 6.04
10 6.08
10 6.02
10 6.31
10 6.08
