0.1, 1.49
0.1, 1.53
0.1, 1.48
0.1, 1.55
0.1, 1.49
0.5, 1.98
0.5, 1.95
0.5, 2.11
0.5, 2.00
0.5, 2.15
1, 2.25
1, 2.36
1, 2.33
1, 2.39
1, 2.27
5, 3.11
5, 3.07
5, 3.13
5, 3.22
5, 3.15
10, 3.99
10, 3.82
10, 3.82
10, 3.84
10, 3.86
