0.1 82.93
0.1 82.73
0.1 82.71
0.1 82.09
0.1 82.57
0.5 83.71
0.5 84.22
0.5 80.27
0.5 80.75
0.5 80.57
1 80.64
1 83.44
1 83.83
1 83.65
1 83.76
5 86.15
5 85.79
5 86.55
5 84.96
5 85.07
10 79.45
10 80.05
10 80.09
10 79.61
10 79.22
