0.1 10.41
0.1 9.49
0.1 9.69
0.1 9.74
0.1 11.08
0.5 11.75
0.5 10.92
0.5 10.14
0.5 9.89
0.5 10.72
1 10.30
1 11.29
1 10.77
1 10.07
1 12.40
5 11.75
5 11.71
5 13.54
5 12.56
5 11.91
10 13.58
10 13.72
10 13.54
10 12.32
10 12.98
