0.1 5.04
0.1 5.09
0.1 5.07
0.1 5.10
0.1 5.08
0.5 24.04
0.5 24.19
0.5 24.21
0.5 23.45
0.5 23.38
1 46.81
1 46.67
1 48.23
1 47.83
1 47.93
5 239.90
5 236.81
5 238.46
5 241.26
5 236.24
10 441.12
10 443.57
10 444.69
10 441.90
10 438.42
