0.1 3.25
0.1 3.25
0.1 3.24
0.1 3.24
0.1 3.25
0.5 3.28
0.5 3.27
0.5 3.28
0.5 3.29
0.5 3.29
1 3.35
1 3.33
1 3.35
1 3.34
1 3.34
5 3.73
5 3.73
5 3.74
5 3.75
5 3.72
10 4.22
10 4.21
10 4.27
10 4.25
10 4.34
