10000, .22
10000, .22
10000, .22
10000, .22
10000, .22
20000, .87
20000, .87
20000, .85
20000, .87
20000, .87
30000, 1.93
30000, 1.93
30000, 1.95
30000, 1.94
30000, 1.94
40000, 3.45
40000, 3.44
40000, 3.43
40000, 3.46
40000, 3.40
50000, 5.36
50000, 5.27
50000, 5.44
50000, 5.42
50000, 5.42
