0.1 .27
0.1 .27
0.1 .27
0.1 .27
0.1 .27
0.5 1.05
0.5 1.05
0.5 1.07
0.5 1.05
0.5 1.05
1 2.06
1 2.05
1 2.05
1 2.11
1 2.06
5 10.05
5 10.16
5 9.94
5 9.99
5 9.94
10 19.84
10 19.82
10 19.98
10 20.15
10 20.44
